sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11062017-A01	11062017	A01	b4	1	0.49959141	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A02	11062017	A02	b4	2	1.568904054	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A03	11062017	A03	b4	1	1.973043146	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A04	11062017	A04	b4	1	2.250612237	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A05	11062017	A05	b4	1	0.973409234	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A06	11062017	A06	b4	1	2.208252183	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A07	11062017	A07	b4	1	1.455012343	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A08	11062017	A08	b4	1	0.708883906	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A09	11062017	A09	b4	1	1.429763508	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A10	11062017	A10	b4	1	0.925334772	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A11	11062017	A11	b4	1	1.82616539	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-A12	11062017	A12	b4	1	0.269476707	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B01	11062017	B01	b4	1	1.785790891	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B02	11062017	B02	b4	2	2.399751149	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B03	11062017	B03	b4	0	0.381685066	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B04	11062017	B04	b4	1	2.390742786	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B05	11062017	B05	b4	1	2.426241104	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B06	11062017	B06	b4	1	1.581938776	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B07	11062017	B07	b4	1	1.211284894	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B08	11062017	B08	b4	2	1.610337591	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B09	11062017	B09	b4	1	1.881807234	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B10	11062017	B10	b4	0	0.169355421	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B11	11062017	B11	b4	1	1.213186118	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-B12	11062017	B12	b4	0	0.215518044	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C01	11062017	C01	b4	1	0.692380329	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C02	11062017	C02	b4	1	1.640702046	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C03	11062017	C03	b4	2	1.455196115	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C04	11062017	C04	b4	1	2.210210783	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C05	11062017	C05	b4	1	1.718267905	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C06	11062017	C06	b4	1	2.298098141	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C07	11062017	C07	b4	1	1.846188049	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C08	11062017	C08	b4	1	0.986557034	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C09	11062017	C09	b4	1	1.543936163	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
11062017-C10	11062017	C10	b4	1	0.612385704	TRUE	NA18507	NA18913	NA19099	NA19152	0	0	50x dilution	3
