sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
10302017-A01	10302017	A01	b4	1	0.761234931	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A02	10302017	A02	b4	1	0.649177855	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A03	10302017	A03	b4	1	1.717359167	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A04	10302017	A04	b4	1	1.303445407	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A05	10302017	A05	b4	2	1.179472994	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A06	10302017	A06	b4	1	0.91331545	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A07	10302017	A07	b4	1	1.000665608	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A08	10302017	A08	b4	1	0.020356366	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A09	10302017	A09	b4	1	0.163601332	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A10	10302017	A10	b4	1	1.967004988	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A11	10302017	A11	b4	1	0.11090246	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-A12	10302017	A12	b4	1	0.164437326	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B01	10302017	B01	b4	1	0.838543903	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B02	10302017	B02	b4	1	0.228701652	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B03	10302017	B03	b4	1	0.166664105	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B04	10302017	B04	b4	1	1.476304529	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B05	10302017	B05	b4	1	0.200418695	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B06	10302017	B06	b4	1	0.351685129	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B07	10302017	B07	b4	1	1.117439482	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B08	10302017	B08	b4	1	1.462376923	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B09	10302017	B09	b4	1	0.957295902	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B10	10302017	B10	b4	1	1.546399965	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B11	10302017	B11	b4	1	1.177789094	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-B12	10302017	B12	b4	1	0.248311841	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C01	10302017	C01	b4	1	2.67325332	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C02	10302017	C02	b4	1	0.503235643	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C03	10302017	C03	b4	1	0.820272542	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C04	10302017	C04	b4	1	0.780299292	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C05	10302017	C05	b4	1	0.692903637	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C06	10302017	C06	b4	1	1.695075329	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C07	10302017	C07	b4	1	0.906337843	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C08	10302017	C08	b4	1	0.891424396	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C09	10302017	C09	b4	1	1.133865244	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C10	10302017	C10	b4	1	0.321104461	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C11	10302017	C11	b4	1	0.555835975	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-C12	10302017	C12	b4	1	1.483710522	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D01	10302017	D01	b4	1	1.589630051	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D02	10302017	D02	b4	1	2.036360287	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D03	10302017	D03	b4	1	2.628675086	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D04	10302017	D04	b4	1	1.731007279	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D05	10302017	D05	b4	1	3.293618685	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D06	10302017	D06	b4	1	1.39311021	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D07	10302017	D07	b4	1	0.177224362	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D08	10302017	D08	b4	1	0.803439809	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D09	10302017	D09	b4	1	2.444612142	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D10	10302017	D10	b4	1	0.28848164	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D11	10302017	D11	b4	1	3.031353164	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-D12	10302017	D12	b4	1	1.701577949	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E01	10302017	E01	b4	1	2.936736494	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E02	10302017	E02	b4	1	0.316304771	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E03	10302017	E03	b4	1	1.949532502	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E04	10302017	E04	b4	1	1.633962069	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E05	10302017	E05	b4	1	0.641440641	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E06	10302017	E06	b4	1	1.116785547	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E07	10302017	E07	b4	1	1.143114962	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E08	10302017	E08	b4	1	3.212661554	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E09	10302017	E09	b4	1	0.446682887	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E10	10302017	E10	b4	1	0.46938271	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E11	10302017	E11	b4	1	0.784413882	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-E12	10302017	E12	b4	1	2.26688066	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-F01	10302017	F01	b4	1	0.282134478	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-F02	10302017	F02	b4	1	0.129116083	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-F03	10302017	F03	b4	1	1.39329235	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-F04	10302017	F04	b4	1	0.270243049	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-F05	10302017	F05	b4	1	1.127924324	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-F06	10302017	F06	b4	1	0.538256501	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-F07	10302017	F07	b4	1	0.890212755	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
10302017-F08	10302017	F08	b4	1	0.286616648	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	4
