sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
08112017-A01	08112017	A01	b2	1	0.409259583	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A02	08112017	A02	b2	1	2.85202928	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A03	08112017	A03	b2	1	1.044174873	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A04	08112017	A04	b2	1	0.942114607	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A05	08112017	A05	b2	1	3.39166191	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A06	08112017	A06	b2	1	3.107503803	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A07	08112017	A07	b2	1	2.122585362	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A08	08112017	A08	b2	1	3.341131572	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A09	08112017	A09	b2	1	2.015884531	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A10	08112017	A10	b2	1	1.506165716	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A11	08112017	A11	b2	1	1.086864415	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-A12	08112017	A12	b2	1	2.006588901	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B01	08112017	B01	b2	2	5.625394689	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B02	08112017	B02	b2	1	3.780022718	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B03	08112017	B03	b2	1	0.532576702	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B04	08112017	B04	b2	1	2.788664629	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B05	08112017	B05	b2	1	0.388092241	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B06	08112017	B06	b2	1	2.196865081	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B07	08112017	B07	b2	2	2.897446846	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B08	08112017	B08	b2	1	0.939679096	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B09	08112017	B09	b2	1	1.536160683	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B10	08112017	B10	b2	1	1.138351694	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B11	08112017	B11	b2	1	1.128719928	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-B12	08112017	B12	b2	2	2.278055274	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C01	08112017	C01	b2	1	7.205375056	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C02	08112017	C02	b2	1	2.639648692	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C03	08112017	C03	b2	1	4.540839261	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C04	08112017	C04	b2	1	3.119626158	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C05	08112017	C05	b2	1	4.127785253	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C06	08112017	C06	b2	1	3.906146183	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C07	08112017	C07	b2	2	2.171310507	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C08	08112017	C08	b2	1	1.46659658	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C09	08112017	C09	b2	1	1.491050156	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C10	08112017	C10	b2	1	3.193904905	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C11	08112017	C11	b2	1	1.766628532	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-C12	08112017	C12	b2	1	3.312339842	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D01	08112017	D01	b2	1	0.957957086	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D02	08112017	D02	b2	2	3.832682242	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D03	08112017	D03	b2	1	0.863721904	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D04	08112017	D04	b2	1	0.70260354	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D05	08112017	D05	b2	1	0.881781329	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D06	08112017	D06	b2	1	0.216860877	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D07	08112017	D07	b2	1	1.135181483	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D08	08112017	D08	b2	0	0.270090347	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D09	08112017	D09	b2	1	3.18640556	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D10	08112017	D10	b2	1	2.0035662	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D11	08112017	D11	b2	1	1.581287299	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-D12	08112017	D12	b2	1	1.866971127	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E01	08112017	E01	b2	1	0.046540684	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E02	08112017	E02	b2	1	0.387667652	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E03	08112017	E03	b2	1	1.332745497	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E04	08112017	E04	b2	1	1.065508804	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E05	08112017	E05	b2	1	2.054066234	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E06	08112017	E06	b2	1	1.911404874	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E07	08112017	E07	b2	1	1.863182087	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E08	08112017	E08	b2	1	2.089448229	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E09	08112017	E09	b2	1	2.228928651	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E10	08112017	E10	b2	1	0.360065964	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E11	08112017	E11	b2	1	2.273813822	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-E12	08112017	E12	b2	1	2.939812273	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F01	08112017	F01	b2	1	0.501195137	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F02	08112017	F02	b2	2	3.591892921	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F03	08112017	F03	b2	1	1.217795845	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F04	08112017	F04	b2	1	2.654254996	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F05	08112017	F05	b2	1	0.836519301	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F06	08112017	F06	b2	2	2.935966889	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F07	08112017	F07	b2	1	3.158908137	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F08	08112017	F08	b2	1	1.777288001	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F09	08112017	F09	b2	2	1.70056691	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
08112017-F10	08112017	F10	b2	1	1.291803787	TRUE	NA18853	NA19210	NA18508	NA19257	0	0	50x dilution	3
