sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
12072017-A01	12072017	A01	b5	2	1.331263476	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A02	12072017	A02	b5	1	1.994170657	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A03	12072017	A03	b5	1	2.080748799	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A04	12072017	A04	b5	1	0.650469532	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A05	12072017	A05	b5	1	1.001865003	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A06	12072017	A06	b5	1	2.329451888	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A07	12072017	A07	b5	1	2.245459854	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A08	12072017	A08	b5	1	2.018117822	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A09	12072017	A09	b5	1	1.937046758	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A10	12072017	A10	b5	1	0.033281751	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A11	12072017	A11	b5	1	1.396667349	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-A12	12072017	A12	b5	1	1.670063465	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B01	12072017	B01	b5	1	0.763718276	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B02	12072017	B02	b5	1	2.646604414	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B03	12072017	B03	b5	1	2.039976915	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B04	12072017	B04	b5	1	2.588790844	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B05	12072017	B05	b5	1	1.764606961	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B06	12072017	B06	b5	1	0.397589042	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B07	12072017	B07	b5	1	1.830915946	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B08	12072017	B08	b5	1	0.412371542	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B09	12072017	B09	b5	1	0.986944063	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B10	12072017	B10	b5	2	2.669724012	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B11	12072017	B11	b5	1	1.680799383	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-B12	12072017	B12	b5	2	1.717943051	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C01	12072017	C01	b5	1	0.477113901	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C02	12072017	C02	b5	1	0.24264707	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C03	12072017	C03	b5	1	2.695680697	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C04	12072017	C04	b5	1	1.601813745	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C05	12072017	C05	b5	1	2.75318794	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C06	12072017	C06	b5	1	2.897200015	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C07	12072017	C07	b5	2	1.548004548	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C08	12072017	C08	b5	1	0.741405453	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C09	12072017	C09	b5	1	0.423678775	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C10	12072017	C10	b5	1	2.249692263	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C11	12072017	C11	b5	1	0.382747695	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-C12	12072017	C12	b5	1	2.608983177	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D01	12072017	D01	b5	1	0.618586583	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D02	12072017	D02	b5	0	0.117683226	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D03	12072017	D03	b5	1	0.344915375	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D04	12072017	D04	b5	1	0.74116645	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D05	12072017	D05	b5	1	0.523969395	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D06	12072017	D06	b5	1	1.549351708	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D07	12072017	D07	b5	2	2.357546215	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D08	12072017	D08	b5	1	1.774950184	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D09	12072017	D09	b5	1	2.531950501	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D10	12072017	D10	b5	1	2.321866633	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D11	12072017	D11	b5	1	0.141858985	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-D12	12072017	D12	b5	1	0.461097537	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E01	12072017	E01	b5	1	1.872975412	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E02	12072017	E02	b5	1	0.421738916	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E03	12072017	E03	b5	1	0.702797233	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E04	12072017	E04	b5	1	0.697082118	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E05	12072017	E05	b5	1	2.539626853	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E06	12072017	E06	b5	1	2.559077069	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E07	12072017	E07	b5	1	1.980561159	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E08	12072017	E08	b5	1	2.097580383	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E09	12072017	E09	b5	1	0.756338287	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E10	12072017	E10	b5	1	2.659602168	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E11	12072017	E11	b5	1	0.8713272	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-E12	12072017	E12	b5	1	0.610616985	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F01	12072017	F01	b5	1	2.68485549	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F02	12072017	F02	b5	1	2.979429221	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F03	12072017	F03	b5	1	0.883023269	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F04	12072017	F04	b5	1	0.430142399	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F05	12072017	F05	b5	1	1.569518673	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F06	12072017	F06	b5	0	0.102333178	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F07	12072017	F07	b5	1	1.171992476	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F08	12072017	F08	b5	1	2.183375817	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F09	12072017	F09	b5	1	2.157458055	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F10	12072017	F10	b5	1	3.21681711	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F11	12072017	F11	b5	1	2.797368717	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-F12	12072017	F12	b5	1	1.900049771	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G01	12072017	G01	b5	1	2.178667462	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G02	12072017	G02	b5	1	1.328906155	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G03	12072017	G03	b5	1	2.178142398	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G04	12072017	G04	b5	1	0.15979117	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G05	12072017	G05	b5	1	1.474915712	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G06	12072017	G06	b5	1	3.062155844	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G07	12072017	G07	b5	1	0.733045944	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G08	12072017	G08	b5	1	1.367989923	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G09	12072017	G09	b5	1	2.101490164	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G10	12072017	G10	b5	2	0.832933299	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G11	12072017	G11	b5	1	1.251875582	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-G12	12072017	G12	b5	1	1.593472816	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H01	12072017	H01	b5	1	0.566012509	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H02	12072017	H02	b5	1	2.685569852	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H03	12072017	H03	b5	2	2.356856486	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H04	12072017	H04	b5	1	1.521746459	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H05	12072017	H05	b5	1	2.254014483	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H06	12072017	H06	b5	1	0.184600755	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H07	12072017	H07	b5	1	2.270998856	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H08	12072017	H08	b5	1	1.889980852	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H09	12072017	H09	b5	1	2.266349065	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H10	12072017	H10	b5	1	0.119630464	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H11	12072017	H11	b5	1	1.636310615	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
12072017-H12	12072017	H12	b5	1	0.604884901	TRUE	NA18517	NA18859	NA18912	NA19108	0	0	50x dilution	4
