sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11022017-A01	11022017	A01	b4	1	2.358166482	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A02	11022017	A02	b4	1	0.394804466	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A03	11022017	A03	b4	1	0.570986936	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A04	11022017	A04	b4	1	2.468115626	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A05	11022017	A05	b4	0	0.288265633	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A06	11022017	A06	b4	1	0.400876945	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A07	11022017	A07	b4	1	2.172137146	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A08	11022017	A08	b4	1	1.019129869	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A09	11022017	A09	b4	1	0.259576904	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A10	11022017	A10	b4	1	1.821981404	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A11	11022017	A11	b4	1	1.803313831	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-A12	11022017	A12	b4	1	1.124656402	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B01	11022017	B01	b4	1	2.957956291	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B02	11022017	B02	b4	1	2.059001924	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B03	11022017	B03	b4	1	2.320581058	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B04	11022017	B04	b4	1	2.168512767	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B05	11022017	B05	b4	1	2.146745667	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B06	11022017	B06	b4	1	1.847258642	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B07	11022017	B07	b4	2	0.963770626	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B08	11022017	B08	b4	1	0.660311105	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B09	11022017	B09	b4	1	0.553010882	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
11022017-B10	11022017	B10	b4	1	2.640964802	TRUE	NA19152	NA19160	NA19206	NA19207	0	0	50x dilution	4
