sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11092017-A01	11092017	A01	b4	1	0.604271199	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A02	11092017	A02	b4	1	1.118465248	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A03	11092017	A03	b4	1	0.596205261	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A04	11092017	A04	b4	1	1.866749484	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A05	11092017	A05	b4	1	0.540831151	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A06	11092017	A06	b4	1	1.901951769	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A07	11092017	A07	b4	1	0.739971636	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A08	11092017	A08	b4	1	1.771510054	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A09	11092017	A09	b4	1	1.674342896	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A10	11092017	A10	b4	1	2.386227958	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A11	11092017	A11	b4	1	2.33025678	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-A12	11092017	A12	b4	1	2.112765106	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-B01	11092017	B01	b4	1	2.158201528	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-B02	11092017	B02	b4	1	2.342080675	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
11092017-B03	11092017	B03	b4	1	1.30920597	TRUE	NA18907	NA18516	NA18913	NA19160	0	0	50x dilution	3
