sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11082017-A01	11082017	A01	b4	1	1.445806516	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A02	11082017	A02	b4	1	1.77029124	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A03	11082017	A03	b4	1	1.487185583	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A04	11082017	A04	b4	1	1.917249787	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A05	11082017	A05	b4	1	2.244809062	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A06	11082017	A06	b4	1	2.070110805	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A07	11082017	A07	b4	1	1.855982663	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A08	11082017	A08	b4	1	1.241184617	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A09	11082017	A09	b4	1	0.575339397	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A10	11082017	A10	b4	1	2.09521614	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A11	11082017	A11	b4	1	0.407780143	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-A12	11082017	A12	b4	1	0.389802416	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B01	11082017	B01	b4	1	1.528729422	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B02	11082017	B02	b4	1	1.569838201	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B03	11082017	B03	b4	1	1.608617791	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B04	11082017	B04	b4	1	1.633269114	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B05	11082017	B05	b4	1	1.460543433	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B06	11082017	B06	b4	1	2.067534102	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B07	11082017	B07	b4	1	1.690672754	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B08	11082017	B08	b4	1	1.741364822	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B09	11082017	B09	b4	1	1.997905083	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B10	11082017	B10	b4	1	0.969599305	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B11	11082017	B11	b4	1	2.125605497	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-B12	11082017	B12	b4	1	2.607732526	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C01	11082017	C01	b4	1	1.116571177	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C02	11082017	C02	b4	1	0.190888479	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C03	11082017	C03	b4	1	1.505912112	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C04	11082017	C04	b4	1	1.336841836	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C05	11082017	C05	b4	1	1.160658528	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C06	11082017	C06	b4	1	1.774656249	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C07	11082017	C07	b4	1	2.12333889	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C08	11082017	C08	b4	1	1.619799191	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C09	11082017	C09	b4	1	0.651737964	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
11082017-C10	11082017	C10	b4	1	1.494627534	TRUE	NA18507	NA19160	NA19152	NA19209	0	0	50x dilution	3
