sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11032017-A01	11032017	A01	b4	1	3.868742379	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A02	11032017	A02	b4	1	2.707227977	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A03	11032017	A03	b4	1	3.397607554	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A04	11032017	A04	b4	1	1.201455205	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A05	11032017	A05	b4	1	1.589066682	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A06	11032017	A06	b4	1	2.604879252	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A07	11032017	A07	b4	2	1.733253697	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A08	11032017	A08	b4	1	2.983241001	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A09	11032017	A09	b4	1	1.290902621	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A10	11032017	A10	b4	1	4.34249495	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A11	11032017	A11	b4	1	4.118367082	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-A12	11032017	A12	b4	1	3.528290322	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B01	11032017	B01	b4	1	2.697076773	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B02	11032017	B02	b4	1	3.429264601	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B03	11032017	B03	b4	1	3.48934037	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B04	11032017	B04	b4	1	2.689777567	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B05	11032017	B05	b4	2	2.05727839	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B06	11032017	B06	b4	1	4.520263929	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B07	11032017	B07	b4	1	2.518061358	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B08	11032017	B08	b4	1	4.218356292	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B09	11032017	B09	b4	1	1.767304974	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B10	11032017	B10	b4	1	1.229444634	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B11	11032017	B11	b4	1	4.119810838	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-B12	11032017	B12	b4	1	2.843487579	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C01	11032017	C01	b4	2	4.308351079	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C02	11032017	C02	b4	1	3.644990769	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C03	11032017	C03	b4	1	0.673121616	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C04	11032017	C04	b4	1	0.598396104	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C05	11032017	C05	b4	1	1.052230517	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C06	11032017	C06	b4	1	2.281282424	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C07	11032017	C07	b4	2	4.030226834	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C08	11032017	C08	b4	1	2.408229347	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C09	11032017	C09	b4	1	2.9391542	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C10	11032017	C10	b4	1	2.129921856	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C11	11032017	C11	b4	2	2.522597404	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-C12	11032017	C12	b4	0	0.272374318	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D01	11032017	D01	b4	1	1.082342798	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D02	11032017	D02	b4	2	4.424288248	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D03	11032017	D03	b4	1	3.347104246	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D04	11032017	D04	b4	1	1.339365155	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D05	11032017	D05	b4	1	4.334007475	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D06	11032017	D06	b4	1	0.440183283	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D07	11032017	D07	b4	1	2.811468692	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D08	11032017	D08	b4	1	3.581280811	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D09	11032017	D09	b4	1	2.488794457	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D10	11032017	D10	b4	1	3.279236179	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D11	11032017	D11	b4	1	3.844022052	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-D12	11032017	D12	b4	1	3.372419276	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-E01	11032017	E01	b4	1	3.124992169	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-E02	11032017	E02	b4	1	3.234282098	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-E03	11032017	E03	b4	1	3.19073631	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-E04	11032017	E04	b4	1	1.388965759	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-E05	11032017	E05	b4	1	1.09505764	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-E06	11032017	E06	b4	1	0.930674913	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-E07	11032017	E07	b4	1	4.918733346	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
11032017-E08	11032017	E08	b4	1	4.196476754	TRUE	NA18507	NA18516	NA18855	NA19207	0	0	50x dilution	4
