sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
12122017-A01	12122017	A01	b5	1	0.988963929	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A02	12122017	A02	b5	1	1.85313385	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A03	12122017	A03	b5	1	0.316682798	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A04	12122017	A04	b5	1	2.385169429	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A05	12122017	A05	b5	1	0.829884876	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A06	12122017	A06	b5	1	2.472081864	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A07	12122017	A07	b5	2	1.010452029	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A08	12122017	A08	b5	1	2.124386785	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A09	12122017	A09	b5	2	1.47574871	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A10	12122017	A10	b5	1	1.307363104	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A11	12122017	A11	b5	1	2.444834214	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-A12	12122017	A12	b5	1	0.806413049	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B01	12122017	B01	b5	1	1.835895471	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B02	12122017	B02	b5	1	1.556628616	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B03	12122017	B03	b5	1	1.010153624	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B04	12122017	B04	b5	1	1.517035452	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B05	12122017	B05	b5	1	2.224753617	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B06	12122017	B06	b5	1	0.649437988	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B07	12122017	B07	b5	0	0.284743856	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B08	12122017	B08	b5	1	2.174184785	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B09	12122017	B09	b5	1	1.065314257	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B10	12122017	B10	b5	1	2.252470822	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B11	12122017	B11	b5	1	1.933476377	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-B12	12122017	B12	b5	1	2.403610954	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-C01	12122017	C01	b5	1	1.660005328	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-C02	12122017	C02	b5	1	0.80444809	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
12122017-C03	12122017	C03	b5	1	0.370466002	TRUE	NA18859	NA19140	NA19143	NA19225	0	0	50x dilution	4
