sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
12142017-A01	12142017	A01	b5	1	5.319591887	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A02	12142017	A02	b5	1	2.950026757	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A03	12142017	A03	b5	1	0.992118223	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A04	12142017	A04	b5	1	1.050882004	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A05	12142017	A05	b5	1	2.883485155	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A06	12142017	A06	b5	1	3.342339895	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A07	12142017	A07	b5	1	3.265045445	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A08	12142017	A08	b5	1	4.587613342	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A09	12142017	A09	b5	1	4.398040871	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A10	12142017	A10	b5	1	4.857083933	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A11	12142017	A11	b5	1	3.003631653	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-A12	12142017	A12	b5	1	5.861525709	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B01	12142017	B01	b5	1	5.085404553	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B02	12142017	B02	b5	1	4.802423344	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B03	12142017	B03	b5	1	4.879805184	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B04	12142017	B04	b5	1	3.082143604	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B05	12142017	B05	b5	1	4.327592403	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B06	12142017	B06	b5	1	5.553066795	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B07	12142017	B07	b5	1	5.508590582	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B08	12142017	B08	b5	1	1.398450631	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B09	12142017	B09	b5	1	0.647912887	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B10	12142017	B10	b5	1	1.103630949	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B11	12142017	B11	b5	1	3.641598188	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-B12	12142017	B12	b5	1	5.56943661	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C01	12142017	C01	b5	1	1.53217544	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C02	12142017	C02	b5	1	1.369867342	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C03	12142017	C03	b5	1	5.201885996	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C04	12142017	C04	b5	1	6.287184	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C05	12142017	C05	b5	1	6.021295452	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C06	12142017	C06	b5	1	6.041191271	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C07	12142017	C07	b5	1	1.449239164	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C08	12142017	C08	b5	1	6.261139336	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C09	12142017	C09	b5	1	2.977360651	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C10	12142017	C10	b5	1	4.51582473	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C11	12142017	C11	b5	2	2.067457662	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-C12	12142017	C12	b5	1	0.608597506	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D01	12142017	D01	b5	1	0.932402988	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D02	12142017	D02	b5	1	3.220123326	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D03	12142017	D03	b5	1	0.570727891	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D04	12142017	D04	b5	1	4.433335392	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D05	12142017	D05	b5	1	5.82623825	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D06	12142017	D06	b5	1	5.8698551	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D07	12142017	D07	b5	1	3.867643059	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D08	12142017	D08	b5	1	1.775316315	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D09	12142017	D09	b5	1	5.135577191	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D10	12142017	D10	b5	1	1.27713213	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D11	12142017	D11	b5	1	1.277104633	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-D12	12142017	D12	b5	1	1.321863278	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E01	12142017	E01	b5	1	10.57700377	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E02	12142017	E02	b5	1	6.187995014	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E03	12142017	E03	b5	1	2.950139121	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E04	12142017	E04	b5	1	5.445277261	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E05	12142017	E05	b5	1	4.305673975	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E06	12142017	E06	b5	1	3.107269236	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E07	12142017	E07	b5	1	4.746960202	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E08	12142017	E08	b5	1	5.596062963	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E09	12142017	E09	b5	1	5.032767953	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E10	12142017	E10	b5	1	4.506771809	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E11	12142017	E11	b5	1	3.795544718	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-E12	12142017	E12	b5	1	6.123744074	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F01	12142017	F01	b5	1	4.239767494	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F02	12142017	F02	b5	1	4.452628904	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F03	12142017	F03	b5	1	4.367519742	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F04	12142017	F04	b5	1	4.696349722	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F05	12142017	F05	b5	1	1.662720268	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F06	12142017	F06	b5	1	4.799655931	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F07	12142017	F07	b5	1	5.03641907	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F08	12142017	F08	b5	1	4.33875355	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F09	12142017	F09	b5	1	5.815292793	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F10	12142017	F10	b5	1	1.614362553	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F11	12142017	F11	b5	1	4.380968519	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-F12	12142017	F12	b5	1	1.177694848	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G01	12142017	G01	b5	1	2.455363184	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G02	12142017	G02	b5	1	4.192715012	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G03	12142017	G03	b5	1	5.19984682	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G04	12142017	G04	b5	1	5.893452849	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G05	12142017	G05	b5	1	3.112316604	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G06	12142017	G06	b5	1	3.537040634	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G07	12142017	G07	b5	1	6.800734242	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G08	12142017	G08	b5	1	1.264340788	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G09	12142017	G09	b5	1	0.531660227	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G10	12142017	G10	b5	1	4.655211941	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G11	12142017	G11	b5	1	4.266426486	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-G12	12142017	G12	b5	1	5.769540999	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H01	12142017	H01	b5	1	4.493781177	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H02	12142017	H02	b5	1	5.557031868	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H03	12142017	H03	b5	1	3.671698691	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H04	12142017	H04	b5	1	1.240784698	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H05	12142017	H05	b5	1	4.340840988	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H06	12142017	H06	b5	1	6.030708141	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H07	12142017	H07	b5	1	5.835703448	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H08	12142017	H08	b5	1	4.854530721	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H09	12142017	H09	b5	1	4.381185813	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H10	12142017	H10	b5	1	0.982852111	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H11	12142017	H11	b5	1	4.089279162	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
12142017-H12	12142017	H12	b5	1	0.999582121	TRUE	NA18517	NA19102	NA19130	NA19143	0	0	50x dilution	4
