sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
12062017-A01	12062017	A01	b5	1	2.63946486	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A02	12062017	A02	b5	1	2.446233872	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A03	12062017	A03	b5	1	1.779020364	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A04	12062017	A04	b5	1	0.762983566	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A05	12062017	A05	b5	1	2.513030105	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A06	12062017	A06	b5	1	2.455841107	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A07	12062017	A07	b5	1	1.688398663	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A08	12062017	A08	b5	1	2.555985639	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A09	12062017	A09	b5	1	2.691401614	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A10	12062017	A10	b5	1	2.625463177	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A11	12062017	A11	b5	1	2.807740661	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-A12	12062017	A12	b5	1	2.75540952	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B01	12062017	B01	b5	1	2.823123606	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B02	12062017	B02	b5	1	2.544008228	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B03	12062017	B03	b5	1	1.961169263	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B04	12062017	B04	b5	1	1.418376574	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B05	12062017	B05	b5	1	2.923962255	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B06	12062017	B06	b5	1	2.528200661	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B07	12062017	B07	b5	1	2.756783723	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B08	12062017	B08	b5	1	0.67107622	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B09	12062017	B09	b5	1	2.700394411	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B10	12062017	B10	b5	1	2.712481979	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B11	12062017	B11	b5	1	2.784203814	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-B12	12062017	B12	b5	1	3.02911306	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C01	12062017	C01	b5	1	0.903003302	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C02	12062017	C02	b5	1	2.547025444	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C03	12062017	C03	b5	1	2.319081681	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C04	12062017	C04	b5	1	1.961421777	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C05	12062017	C05	b5	1	3.003532381	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C06	12062017	C06	b5	1	2.415466625	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C07	12062017	C07	b5	1	2.933159021	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C08	12062017	C08	b5	1	1.958533452	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C09	12062017	C09	b5	1	2.721453969	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C10	12062017	C10	b5	1	2.898814938	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C11	12062017	C11	b5	1	2.615420661	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-C12	12062017	C12	b5	1	2.963148817	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-D01	12062017	D01	b5	1	0.135263278	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-D02	12062017	D02	b5	1	0.540145867	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-D03	12062017	D03	b5	1	1.814974936	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-D04	12062017	D04	b5	1	0.884964645	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-D05	12062017	D05	b5	1	2.038957128	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
12062017-D06	12062017	D06	b5	1	1.936138159	TRUE	NA19102	NA19108	NA19127	NA19140	0	0	50x dilution	4
