sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
10022017-A01	10022017	A01	b3	1	3.109150004	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A02	10022017	A02	b3	1	1.502561001	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A03	10022017	A03	b3	1	2.178248951	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A04	10022017	A04	b3	1	0.97788642	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A05	10022017	A05	b3	1	2.27650272	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A06	10022017	A06	b3	2	1.155635532	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A07	10022017	A07	b3	1	2.767186192	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A08	10022017	A08	b3	2	1.264269145	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A09	10022017	A09	b3	1	2.53070352	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A10	10022017	A10	b3	0	0.434362603	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A11	10022017	A11	b3	1	1.570092105	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-A12	10022017	A12	b3	1	1.902687834	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B01	10022017	B01	b3	1	1.406236062	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B02	10022017	B02	b3	1	0.607779428	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B03	10022017	B03	b3	1	2.756537463	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B04	10022017	B04	b3	1	1.711939724	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B05	10022017	B05	b3	1	2.953521409	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B06	10022017	B06	b3	1	1.483424389	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B07	10022017	B07	b3	1	3.462013175	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B08	10022017	B08	b3	1	1.926135411	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B09	10022017	B09	b3	1	2.771919994	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B10	10022017	B10	b3	1	0.419247196	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B11	10022017	B11	b3	1	2.156888912	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-B12	10022017	B12	b3	1	3.803007006	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C01	10022017	C01	b3	1	2.935545768	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C02	10022017	C02	b3	1	3.474871777	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C03	10022017	C03	b3	1	0.771198536	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C04	10022017	C04	b3	1	2.143783796	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C05	10022017	C05	b3	1	0.683679988	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C06	10022017	C06	b3	1	2.368310982	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C07	10022017	C07	b3	1	0.799459406	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C08	10022017	C08	b3	1	2.31232581	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C09	10022017	C09	b3	1	2.303297707	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C10	10022017	C10	b3	1	2.780381941	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C11	10022017	C11	b3	2	2.673995314	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-C12	10022017	C12	b3	1	0.751723463	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D01	10022017	D01	b3	1	0.546989483	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D02	10022017	D02	b3	1	3.698884276	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D03	10022017	D03	b3	1	0.572017605	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D04	10022017	D04	b3	1	2.955871747	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D05	10022017	D05	b3	1	2.146732289	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D06	10022017	D06	b3	1	1.17729293	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D07	10022017	D07	b3	1	0.761210181	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D08	10022017	D08	b3	1	2.408260378	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D09	10022017	D09	b3	1	3.304404998	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D10	10022017	D10	b3	1	0.301947321	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D11	10022017	D11	b3	1	2.526304252	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-D12	10022017	D12	b3	1	0.728176574	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-E01	10022017	E01	b3	2	0.819777997	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-E02	10022017	E02	b3	1	2.006494868	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-E03	10022017	E03	b3	1	2.839403114	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-E04	10022017	E04	b3	1	3.416988473	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
10022017-E05	10022017	E05	b3	1	3.13987196	TRUE	NA18852	NA18861	NA19116	NA19193	0	0	50x dilution	2
