sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11162017-A01	11162017	A01	b4	1	1.39367946	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A02	11162017	A02	b4	1	1.262529589	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A03	11162017	A03	b4	1	1.468404989	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A04	11162017	A04	b4	1	1.485581591	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A05	11162017	A05	b4	1	1.533893478	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A06	11162017	A06	b4	1	1.414121088	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A07	11162017	A07	b4	1	1.307728339	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A08	11162017	A08	b4	1	1.338511926	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A09	11162017	A09	b4	1	1.339010463	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A10	11162017	A10	b4	1	1.348223015	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A11	11162017	A11	b4	1	1.316509279	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-A12	11162017	A12	b4	1	1.568074377	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B01	11162017	B01	b4	1	1.505224571	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B02	11162017	B02	b4	1	0.115317258	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B03	11162017	B03	b4	1	1.437170382	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B04	11162017	B04	b4	1	1.383587316	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B05	11162017	B05	b4	1	0.898081607	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B06	11162017	B06	b4	1	1.444440973	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B07	11162017	B07	b4	1	1.437450552	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B08	11162017	B08	b4	1	0.064826774	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B09	11162017	B09	b4	1	1.246904022	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B10	11162017	B10	b4	1	1.48092581	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B11	11162017	B11	b4	1	1.033694646	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
11162017-B12	11162017	B12	b4	1	0.182247916	TRUE	NA18516	NA19099	NA19152	NA19206	0	0	50x dilution	1
