sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
12052017-A01	12052017	A01	b5	1	1.503395779	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A02	12052017	A02	b5	1	0.444584209	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A03	12052017	A03	b5	1	0.948630214	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A04	12052017	A04	b5	1	1.791693889	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A05	12052017	A05	b5	1	1.279140139	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A06	12052017	A06	b5	1	1.374684522	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A07	12052017	A07	b5	1	1.449119917	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A08	12052017	A08	b5	1	0.547458009	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A09	12052017	A09	b5	1	0.405113739	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A10	12052017	A10	b5	1	1.884499081	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A11	12052017	A11	b5	1	1.473445137	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-A12	12052017	A12	b5	1	1.831523456	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B01	12052017	B01	b5	1	0.695593292	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B02	12052017	B02	b5	1	1.004695654	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B03	12052017	B03	b5	1	1.116959886	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B04	12052017	B04	b5	1	0.877584922	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B05	12052017	B05	b5	2	0.021514324	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B06	12052017	B06	b5	1	0.507326799	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B07	12052017	B07	b5	1	0.413135007	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B08	12052017	B08	b5	1	1.631701013	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B09	12052017	B09	b5	1	1.356531843	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B10	12052017	B10	b5	1	0.930101481	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B11	12052017	B11	b5	1	0.504320834	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-B12	12052017	B12	b5	1	1.240671845	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C01	12052017	C01	b5	1	0.587672873	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C02	12052017	C02	b5	1	0.352884856	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C03	12052017	C03	b5	1	1.759576105	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C04	12052017	C04	b5	1	1.850826952	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C05	12052017	C05	b5	1	0.678314911	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C06	12052017	C06	b5	1	1.212020088	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C07	12052017	C07	b5	1	1.929335811	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C08	12052017	C08	b5	1	1.633412448	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C09	12052017	C09	b5	2	1.180498493	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C10	12052017	C10	b5	1	1.969664267	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C11	12052017	C11	b5	1	1.207503201	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-C12	12052017	C12	b5	1	1.645326485	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D01	12052017	D01	b5	1	2.03538372	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D02	12052017	D02	b5	2	1.467522759	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D03	12052017	D03	b5	1	2.218075406	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D04	12052017	D04	b5	1	2.017918814	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D05	12052017	D05	b5	1	2.02853232	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D06	12052017	D06	b5	1	1.453989256	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D07	12052017	D07	b5	2	1.022423532	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D08	12052017	D08	b5	1	1.833894714	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D09	12052017	D09	b5	1	1.786112619	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D10	12052017	D10	b5	1	0.590505482	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D11	12052017	D11	b5	1	1.342940241	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-D12	12052017	D12	b5	1	1.911061163	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E01	12052017	E01	b5	1	1.959172313	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E02	12052017	E02	b5	1	2.018699812	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E03	12052017	E03	b5	1	2.004849895	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E04	12052017	E04	b5	1	2.050767005	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E05	12052017	E05	b5	1	0.637026349	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E06	12052017	E06	b5	1	0.599572606	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E07	12052017	E07	b5	1	1.590128182	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E08	12052017	E08	b5	1	0.862233841	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E09	12052017	E09	b5	1	0.595973674	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E10	12052017	E10	b5	1	2.237731401	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E11	12052017	E11	b5	1	1.789171389	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-E12	12052017	E12	b5	1	2.305932828	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F01	12052017	F01	b5	1	1.759840859	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F02	12052017	F02	b5	1	0.633956879	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F03	12052017	F03	b5	1	2.187766858	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F04	12052017	F04	b5	1	1.812513511	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F05	12052017	F05	b5	1	0.909818403	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F06	12052017	F06	b5	2	1.102325279	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F07	12052017	F07	b5	1	0.611927818	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F08	12052017	F08	b5	2	1.297379401	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F09	12052017	F09	b5	1	1.379176959	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F10	12052017	F10	b5	1	0.485982248	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F11	12052017	F11	b5	1	0.558362656	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-F12	12052017	F12	b5	1	0.745084406	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-G01	12052017	G01	b5	2	1.647723292	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-G02	12052017	G02	b5	1	2.183228985	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-G03	12052017	G03	b5	1	1.653374376	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-G04	12052017	G04	b5	1	2.447163403	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
12052017-G05	12052017	G05	b5	1	0.389582952	TRUE	NA18501	NA18511	NA18517	NA19140	0	0	50x dilution	4
