sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11072017-A01	11072017	A01	b4	1	0.626820842	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A02	11072017	A02	b4	1	2.396439945	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A03	11072017	A03	b4	1	0.909592724	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A04	11072017	A04	b4	1	0.272822939	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A05	11072017	A05	b4	1	0.525269694	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A06	11072017	A06	b4	1	0.777924812	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A07	11072017	A07	b4	1	1.725681154	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A08	11072017	A08	b4	2	1.545051055	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A09	11072017	A09	b4	1	0.329689829	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A10	11072017	A10	b4	2	0.635817688	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A11	11072017	A11	b4	1	1.884503363	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-A12	11072017	A12	b4	1	2.362204047	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B01	11072017	B01	b4	1	0.261733684	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B02	11072017	B02	b4	1	2.426055667	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B03	11072017	B03	b4	1	1.878380843	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B04	11072017	B04	b4	1	2.482022183	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B05	11072017	B05	b4	1	2.77729351	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B06	11072017	B06	b4	1	2.66213802	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B07	11072017	B07	b4	1	2.523476275	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B08	11072017	B08	b4	1	2.767014894	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B09	11072017	B09	b4	1	2.291913017	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B10	11072017	B10	b4	1	1.17541041	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B11	11072017	B11	b4	1	0.248207455	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-B12	11072017	B12	b4	1	0.824775375	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C01	11072017	C01	b4	1	2.056994155	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C02	11072017	C02	b4	1	0.252189284	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C03	11072017	C03	b4	1	1.292195706	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C04	11072017	C04	b4	1	2.395214284	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C05	11072017	C05	b4	1	2.446221913	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C06	11072017	C06	b4	1	0.799279798	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C07	11072017	C07	b4	1	0.551806575	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C08	11072017	C08	b4	1	2.579603296	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
11072017-C09	11072017	C09	b4	1	0.250754021	TRUE	NA18855	NA19099	NA19144	NA19160	0	0	50x dilution	3
