sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
10162017-A01	10162017	A01	b3	2	1.843661672	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A02	10162017	A02	b3	1	1.866043287	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A03	10162017	A03	b3	0	0.196240355	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A04	10162017	A04	b3	1	0.431201379	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A05	10162017	A05	b3	1	1.363507853	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A06	10162017	A06	b3	1	1.049714236	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A07	10162017	A07	b3	1	2.168539472	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A08	10162017	A08	b3	2	0.693126465	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A09	10162017	A09	b3	1	1.792436141	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A10	10162017	A10	b3	1	2.191284834	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A11	10162017	A11	b3	2	1.868674322	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-A12	10162017	A12	b3	1	1.649024068	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B01	10162017	B01	b3	1	1.92209027	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B02	10162017	B02	b3	1	2.286120396	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B03	10162017	B03	b3	1	2.276883785	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B04	10162017	B04	b3	1	1.762188988	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B05	10162017	B05	b3	1	0.541293918	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B06	10162017	B06	b3	1	0.704001046	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B07	10162017	B07	b3	1	0.398820443	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B08	10162017	B08	b3	1	2.290654851	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B09	10162017	B09	b3	1	0.3962009	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B10	10162017	B10	b3	1	2.524179402	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B11	10162017	B11	b3	1	0.707496695	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-B12	10162017	B12	b3	1	0.389627669	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C01	10162017	C01	b3	0	0.17957858	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C02	10162017	C02	b3	1	2.460577849	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C03	10162017	C03	b3	1	2.658641898	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C04	10162017	C04	b3	1	0.54658154	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C05	10162017	C05	b3	1	2.418137214	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C06	10162017	C06	b3	1	0.485583122	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C07	10162017	C07	b3	1	0.94842289	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C08	10162017	C08	b3	1	1.965498324	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C09	10162017	C09	b3	1	2.55825761	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C10	10162017	C10	b3	1	2.502642939	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C11	10162017	C11	b3	1	2.129097689	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-C12	10162017	C12	b3	1	1.193292954	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D01	10162017	D01	b3	1	2.429067274	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D02	10162017	D02	b3	1	2.645832171	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D03	10162017	D03	b3	1	2.430465363	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D04	10162017	D04	b3	1	0.504705479	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D05	10162017	D05	b3	1	0.781973161	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D06	10162017	D06	b3	1	0.824760817	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D07	10162017	D07	b3	1	2.457950763	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D08	10162017	D08	b3	1	0.832806882	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D09	10162017	D09	b3	1	2.476992556	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D10	10162017	D10	b3	1	2.127272028	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D11	10162017	D11	b3	1	2.472577832	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-D12	10162017	D12	b3	1	2.736628153	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E01	10162017	E01	b3	1	0.816223099	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E02	10162017	E02	b3	1	2.200230506	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E03	10162017	E03	b3	1	3.012401861	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E04	10162017	E04	b3	1	0.745463722	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E05	10162017	E05	b3	1	2.732232931	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E06	10162017	E06	b3	1	2.089295047	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E07	10162017	E07	b3	1	1.466670579	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E08	10162017	E08	b3	1	2.32772941	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E09	10162017	E09	b3	1	2.26196409	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E10	10162017	E10	b3	1	2.68493687	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E11	10162017	E11	b3	1	0.478587891	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-E12	10162017	E12	b3	1	2.870870399	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F01	10162017	F01	b3	0	0.157593787	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F02	10162017	F02	b3	1	2.386298425	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F03	10162017	F03	b3	1	2.469370996	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F04	10162017	F04	b3	1	1.806494941	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F05	10162017	F05	b3	1	2.749610566	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F06	10162017	F06	b3	1	0.594259697	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F07	10162017	F07	b3	1	0.53265362	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F08	10162017	F08	b3	1	2.278688856	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F09	10162017	F09	b3	1	0.494265247	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F10	10162017	F10	b3	1	0.516408334	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F11	10162017	F11	b3	0	0.206492682	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-F12	10162017	F12	b3	1	0.917225598	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G01	10162017	G01	b3	1	2.769601926	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G02	10162017	G02	b3	1	2.573849044	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G03	10162017	G03	b3	1	0.731020741	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G04	10162017	G04	b3	1	3.144053667	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G05	10162017	G05	b3	1	0.444965106	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G06	10162017	G06	b3	1	2.027596052	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G07	10162017	G07	b3	1	0.740289975	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G08	10162017	G08	b3	1	0.189299135	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G09	10162017	G09	b3	1	2.449691937	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G10	10162017	G10	b3	1	0.874198325	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G11	10162017	G11	b3	1	0.54912377	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-G12	10162017	G12	b3	1	2.194350041	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-H01	10162017	H01	b3	1	0.573015747	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-H02	10162017	H02	b3	1	0.541650092	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-H03	10162017	H03	b3	1	0.650061379	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-H04	10162017	H04	b3	1	3.166091096	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-H05	10162017	H05	b3	1	0.749397744	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-H06	10162017	H06	b3	1	2.190409793	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
10162017-H07	10162017	H07	b3	1	0.021756071	TRUE	NA18519	NA18861	NA19093	NA19153	0	0	50x dilution	2
