sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
08312017-A01	08312017	A01	b2	1	1.89712619	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A02	08312017	A02	b2	1	0.823046902	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A03	08312017	A03	b2	1	2.077040141	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A04	08312017	A04	b2	1	1.808457571	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A05	08312017	A05	b2	1	0.154191624	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A06	08312017	A06	b2	1	2.523932963	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A07	08312017	A07	b2	1	2.191681048	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A08	08312017	A08	b2	1	2.441582688	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A09	08312017	A09	b2	1	0.877178643	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A10	08312017	A10	b2	1	2.208102723	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A11	08312017	A11	b2	1	0.499513226	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-A12	08312017	A12	b2	1	1.977483383	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B01	08312017	B01	b2	0	0.251158145	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B02	08312017	B02	b2	1	2.274293819	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B03	08312017	B03	b2	1	2.37511067	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B04	08312017	B04	b2	1	2.47403755	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B05	08312017	B05	b2	1	2.004918042	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B06	08312017	B06	b2	1	0.87623463	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B07	08312017	B07	b2	1	1.738983328	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B08	08312017	B08	b2	1	2.784992934	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
08312017-B09	08312017	B09	b2	1	3.267312479	TRUE	NA18501	NA18853	NA19128	NA19257	0	0	50x dilution	3
