sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
08182017-A01	08182017	A01	b2	1	1.968492059	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A02	08182017	A02	b2	1	2.262030662	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A03	08182017	A03	b2	1	2.152049143	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A04	08182017	A04	b2	1	1.919643422	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A05	08182017	A05	b2	1	2.563839924	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A06	08182017	A06	b2	1	2.230358149	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A07	08182017	A07	b2	1	3.549259363	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A08	08182017	A08	b2	1	1.042380158	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A09	08182017	A09	b2	0	0.248903651	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A10	08182017	A10	b2	1	3.056719068	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A11	08182017	A11	b2	0	0.245312862	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-A12	08182017	A12	b2	1	2.113834791	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B01	08182017	B01	b2	1	0.317082536	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B02	08182017	B02	b2	1	0.702449485	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B03	08182017	B03	b2	1	2.865734398	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B04	08182017	B04	b2	1	2.231116556	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B05	08182017	B05	b2	1	0.839431442	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B06	08182017	B06	b2	1	2.202130501	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B07	08182017	B07	b2	0	0.209001467	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B08	08182017	B08	b2	1	1.534877375	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B09	08182017	B09	b2	1	3.914264376	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B10	08182017	B10	b2	1	0.422595247	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B11	08182017	B11	b2	1	0.770810237	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-B12	08182017	B12	b2	1	3.03946549	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C01	08182017	C01	b2	1	2.836490957	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C02	08182017	C02	b2	1	3.654811926	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C03	08182017	C03	b2	1	0	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C04	08182017	C04	b2	1	0	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C05	08182017	C05	b2	1	0.010112565	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C06	08182017	C06	b2	1	0.313143788	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C07	08182017	C07	b2	0	0.051080697	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C08	08182017	C08	b2	1	0.25340553	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C09	08182017	C09	b2	1	1.159918581	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C10	08182017	C10	b2	1	2.265056363	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C11	08182017	C11	b2	1	4.600488559	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-C12	08182017	C12	b2	2	7.230673379	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D01	08182017	D01	b2	1	1.198072329	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D02	08182017	D02	b2	1	5.697052522	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D03	08182017	D03	b2	2	4.840182513	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D04	08182017	D04	b2	1	3.713518211	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D05	08182017	D05	b2	2	6.865190236	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D06	08182017	D06	b2	1	4.498188796	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D07	08182017	D07	b2	1	6.855644695	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D08	08182017	D08	b2	1	0.894676027	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D09	08182017	D09	b2	1	6.495017173	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D10	08182017	D10	b2	1	5.32367962	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D11	08182017	D11	b2	1	4.459031163	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-D12	08182017	D12	b2	1	6.995590587	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E01	08182017	E01	b2	1	4.020365275	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E02	08182017	E02	b2	2	2.62417396	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E03	08182017	E03	b2	1	3.628168124	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E04	08182017	E04	b2	1	2.149469806	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E05	08182017	E05	b2	1	2.528660236	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E06	08182017	E06	b2	1	3.026474499	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E07	08182017	E07	b2	1	2.934014901	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E08	08182017	E08	b2	1	2.69122232	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E09	08182017	E09	b2	1	1.303120677	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E10	08182017	E10	b2	1	0.950207763	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E11	08182017	E11	b2	1	1.062739301	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-E12	08182017	E12	b2	2	0.853792119	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F01	08182017	F01	b2	1	2.393300442	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F02	08182017	F02	b2	1	0.709790748	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F03	08182017	F03	b2	1	0.988312947	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F04	08182017	F04	b2	1	2.762893924	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F05	08182017	F05	b2	1	2.900743222	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F06	08182017	F06	b2	1	0.405756978	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F07	08182017	F07	b2	1	3.382448998	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F08	08182017	F08	b2	1	4.56742221	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F09	08182017	F09	b2	1	3.535766832	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F10	08182017	F10	b2	1	0.474822379	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F11	08182017	F11	b2	1	2.242768059	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-F12	08182017	F12	b2	0	0.287645185	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G01	08182017	G01	b2	1	3.054242616	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G02	08182017	G02	b2	1	1.921563609	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G03	08182017	G03	b2	1	1.9258095	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G04	08182017	G04	b2	0	0.449398423	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G05	08182017	G05	b2	1	2.803000658	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G06	08182017	G06	b2	1	1.857450749	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G07	08182017	G07	b2	1	1.129091473	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G08	08182017	G08	b2	1	1.294447944	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G09	08182017	G09	b2	1	0.269787418	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G10	08182017	G10	b2	1	1.677892825	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G11	08182017	G11	b2	1	1.373454729	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-G12	08182017	G12	b2	1	0.276816127	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-H01	08182017	H01	b2	1	4.244624317	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-H02	08182017	H02	b2	1	0.567885999	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
08182017-H03	08182017	H03	b2	1	0.430778951	TRUE	NA18853	NA18870	NA18507	NA18499	0	0	50x dilution	2
