sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11102017-A01	11102017	A01	b4	1	5.983054833	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A02	11102017	A02	b4	1	3.892835859	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A03	11102017	A03	b4	1	0.391937236	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A04	11102017	A04	b4	1	0.253353631	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A05	11102017	A05	b4	1	4.654132439	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A06	11102017	A06	b4	1	4.552806319	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A07	11102017	A07	b4	1	4.849338674	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A08	11102017	A08	b4	1	3.233530756	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A09	11102017	A09	b4	1	4.758061669	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A10	11102017	A10	b4	1	1.757102728	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A11	11102017	A11	b4	1	4.081818531	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-A12	11102017	A12	b4	1	4.367019823	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B01	11102017	B01	b4	1	2.746974951	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B02	11102017	B02	b4	1	3.551092462	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B03	11102017	B03	b4	1	0.911646611	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B04	11102017	B04	b4	1	2.52170673	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B05	11102017	B05	b4	1	2.125278239	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B06	11102017	B06	b4	1	0.688736224	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B07	11102017	B07	b4	1	4.97676348	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B08	11102017	B08	b4	1	2.098468023	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B09	11102017	B09	b4	1	3.657735849	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B10	11102017	B10	b4	1	0.701802663	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B11	11102017	B11	b4	1	2.346761329	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-B12	11102017	B12	b4	1	2.203824395	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-C01	11102017	C01	b4	1	3.466273543	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-C02	11102017	C02	b4	1	0.924001723	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
11102017-C03	11102017	C03	b4	1	1.414892904	TRUE	NA18855	NA18913	NA19206	NA19209	0	0	50x dilution	1
